gene_id	color
1554071_at	salmon
1554072_s_at	brown
1554074_s_at	magenta
1554076_s_at	black
1554077_a_at	blue
1554078_s_at	blue
1554079_at	skyblue
1554080_at	blue
1554082_a_at	blue
1554084_a_at	brown
1554085_at	blue
1554086_at	brown
1554089_s_at	cyan
1554091_a_at	grey
1554093_a_at	blue
1554094_at	brown
1554095_at	brown
1554096_a_at	blue
1554097_a_at	turquoise
1554098_at	green
1554099_a_at	turquoise
1554101_a_at	brown
1554102_a_at	blue
1554103_at	red
1554105_at	darkmagenta
1554106_at	black
1554108_at	grey
1554110_at	turquoise
1554112_a_at	blue
1554113_a_at	turquoise
1554114_s_at	turquoise
1554115_at	turquoise
1554116_s_at	yellow
1554117_at	turquoise
1554119_at	turquoise
1554121_at	turquoise
1554122_a_at	grey
1554125_a_at	grey
1554126_at	magenta
1554127_s_at	brown
1554128_at	turquoise
1554129_a_at	turquoise
1554131_at	brown
1554132_a_at	yellow
1554133_at	yellow
1554140_at	grey
1554141_s_at	brown
1554142_at	salmon
1554143_a_at	magenta
1554145_a_at	grey
1554147_s_at	grey
1554148_a_at	yellow
1554149_at	grey
1554151_at	brown
1554152_a_at	yellow
1554153_a_at	grey
1554154_at	black
1554155_at	blue
1554156_a_at	grey
1554157_a_at	turquoise
1554158_at	blue
1554159_a_at	yellow
1554160_a_at	black
1554161_at	brown
1554163_at	turquoise
1554165_at	turquoise
1554167_a_at	yellow
1554168_a_at	brown
1554170_a_at	turquoise
1554171_at	turquoise
1554172_a_at	black
1554173_at	turquoise
1554175_at	turquoise
1554176_a_at	blue
1554177_a_at	blue
1554178_a_at	black
1554179_s_at	turquoise
1554181_at	turquoise
1554182_at	black
1554183_s_at	grey
1554185_at	grey
1554187_at	grey
1554188_at	brown
1554190_s_at	brown
1554192_s_at	black
1554193_s_at	yellow
1554194_at	turquoise
1554195_a_at	turquoise
1554196_at	turquoise
1554198_at	turquoise
1554199_at	turquoise
1554201_at	turquoise
1554202_x_at	turquoise
1554203_at	green
1554205_s_at	turquoise
1554206_at	blue
1554208_at	brown
1554210_at	turquoise
1554212_s_at	turquoise
1554213_at	grey
1554214_at	turquoise
1554216_at	blue
1554217_a_at	yellow
1554219_at	turquoise
1554220_a_at	turquoise
1554222_at	turquoise
1554224_at	salmon
1554225_a_at	turquoise
1554228_a_at	grey
1554229_at	brown
1554231_a_at	grey
1554232_a_at	turquoise
1554233_at	grey
1554234_at	turquoise
1554235_at	turquoise
1554237_at	lightcyan
1554239_s_at	greenyellow
1554240_a_at	brown
1554241_at	darkturquoise
1554242_a_at	grey
1554245_x_at	brown
1554246_at	brown
1554248_at	grey
1554249_a_at	yellow
1554250_s_at	black
1554251_at	turquoise
1554252_a_at	grey
1554253_a_at	turquoise
1554256_a_at	brown
1554258_a_at	yellow
1554259_at	turquoise
1554260_a_at	plum1
1554261_at	green
1554262_s_at	black
1554264_at	blue
1554266_at	turquoise
1554268_at	turquoise
1554271_a_at	blue
1554272_at	grey
1554273_a_at	grey
1554274_a_at	grey
1554276_at	green
1554277_s_at	lightcyan
1554279_a_at	salmon
1554280_a_at	green
1554281_at	grey
1554283_at	grey
1554285_at	brown
1554286_at	turquoise
1554287_at	grey
1554288_at	turquoise
1554290_at	grey
1554291_at	grey
1554292_a_at	yellow
1554293_at	turquoise
1554294_s_at	grey
1554295_x_at	turquoise
1554296_at	turquoise
1554298_a_at	grey
1554299_at	black
1554300_a_at	brown
1554301_at	grey
1554302_s_at	grey
1554303_at	grey
1554305_at	turquoise
1554306_at	grey
1554307_at	grey
1554308_s_at	grey
1554309_at	grey
1554310_a_at	grey
1554311_a_at	yellowgreen
1554312_at	turquoise
1554314_at	brown
1554316_at	yellow
1554317_s_at	brown
1554318_at	turquoise
1554319_at	grey
1554321_a_at	red
1554322_a_at	turquoise
1554324_s_at	blue
1554325_at	turquoise
1554327_a_at	grey
1554328_at	grey
1554329_x_at	grey
1554331_a_at	magenta
1554332_a_at	brown
1554333_at	blue
1554334_a_at	blue
1554335_at	turquoise
1554337_at	green
1554339_a_at	yellow
1554340_a_at	turquoise
1554341_a_at	mediumpurple3
1554342_s_at	black
1554343_a_at	salmon
1554344_s_at	turquoise
1554345_a_at	blue
1554346_at	grey
1554348_s_at	grey
1554349_at	turquoise
1554351_a_at	yellow
1554352_s_at	black
1554354_at	grey
1554355_a_at	grey
1554356_at	turquoise
1554360_at	yellow
1554362_at	midnightblue
1554364_at	brown
1554365_a_at	blue
1554367_at	turquoise
1554368_at	grey
1554371_at	turquoise
1554372_at	turquoise
1554374_at	black
1554375_a_at	darkorange2
1554376_s_at	green
1554377_a_at	turquoise
1554378_a_at	grey
1554379_a_at	turquoise
1554380_at	grey
1554382_at	turquoise
1554383_a_at	grey
1554384_at	brown
1554385_a_at	blue
1554386_at	turquoise
1554388_at	grey
1554390_s_at	yellow
1554391_at	turquoise
1554393_a_at	magenta
1554394_at	turquoise
1554396_at	brown
1554397_s_at	yellow
1554398_at	green
1554400_at	grey
1554401_a_at	turquoise
1554403_a_at	turquoise
1554404_a_at	grey
1554405_a_at	turquoise
1554406_a_at	grey
1554408_a_at	blue
1554409_at	grey
1554410_a_at	blue
1554411_at	floralwhite
1554413_s_at	turquoise
1554414_a_at	yellow
1554415_at	blue
1554417_s_at	pink
1554418_s_at	turquoise
1554419_x_at	tan
1554420_at	green
1554423_a_at	turquoise
1554424_at	yellow
1554428_s_at	turquoise
1554429_a_at	greenyellow
1554430_at	brown
1554432_x_at	brown
1554433_a_at	yellow
1554436_a_at	blue
1554438_at	yellow
1554440_at	turquoise
1554441_a_at	yellow
1554442_at	turquoise
1554443_s_at	yellow
1554444_s_at	turquoise
1554445_at	grey
1554447_at	orange
1554448_at	grey
1554449_at	brown
1554450_s_at	brown
1554451_s_at	yellow
1554452_a_at	brown
1554453_at	turquoise
1554455_at	black
1554456_a_at	turquoise
1554459_s_at	grey
1554460_at	grey
1554462_a_at	black
1554464_a_at	blue
1554465_s_at	blue
1554466_a_at	blue
1554468_s_at	brown
1554469_at	green
1554470_s_at	turquoise
1554471_a_at	yellow
1554472_a_at	grey
1554473_at	red
1554474_a_at	brown
1554475_a_at	turquoise
1554476_x_at	yellow
1554478_a_at	brown
1554479_a_at	black
1554480_a_at	brown
1554481_a_at	brown
1554482_a_at	yellow
1554483_at	blue
1554485_s_at	brown
1554486_a_at	grey
1554487_a_at	salmon
1554488_at	grey
1554489_a_at	blue
1554491_a_at	turquoise
1554492_at	grey
1554493_s_at	yellow
1554494_at	grey
1554495_s_at	turquoise
1554496_at	yellow
1554499_s_at	red
1554500_a_at	turquoise
1554501_at	yellow
1554503_a_at	turquoise
1554504_at	grey
1554506_x_at	grey
1554507_at	grey
1554508_at	cyan
1554509_a_at	yellow
1554510_s_at	cyan
1554511_at	turquoise
1554512_a_at	brown
1554513_s_at	blue
1554514_at	grey
1554516_at	turquoise
1554517_x_at	turquoise
1554518_at	yellow
1554519_at	grey
1554520_at	grey
1554522_at	brown
1554523_a_at	brown
1554524_a_at	tan
1554526_at	grey
1554528_at	grey
1554530_at	brown
1554531_at	turquoise
1554533_at	brown
1554534_at	grey
1554536_at	grey
1554537_at	turquoise
1554538_at	green
1554539_a_at	brown
1554540_at	black
1554541_a_at	brown
1554542_at	turquoise
1554543_at	red
1554544_a_at	grey
1554545_at	blue
1554547_at	brown
1554549_a_at	green
1554550_at	grey
1554553_s_at	blue
1554554_at	turquoise
1554555_a_at	blue
1554556_a_at	turquoise
1554557_at	yellow
1554558_at	grey
1554559_at	turquoise
1554560_at	midnightblue
1554564_a_at	yellow
1554565_x_at	red
1554566_at	turquoise
1554568_at	brown
1554569_a_at	brown
1554571_at	grey
1554572_a_at	blue
1554574_a_at	brown
1554575_a_at	grey
1554576_a_at	blue
1554577_a_at	yellow
1554578_at	grey
1554579_a_at	turquoise
1554580_a_at	grey
1554582_a_at	red
1554583_a_at	turquoise
1554584_at	turquoise
1554586_a_at	turquoise
1554588_a_at	turquoise
1554589_at	turquoise
1554591_at	grey
1554592_a_at	grey
1554593_s_at	tan
1554594_at	brown
1554595_at	red
1554597_at	greenyellow
1554599_x_at	lightgreen
1554600_s_at	blue
1554601_at	grey
1554602_at	greenyellow
1554604_at	grey
1554606_at	blue
1554607_at	yellow
1554608_at	pink
1554609_at	blue
1554610_at	turquoise
1554612_at	grey
1554613_a_at	turquoise
1554614_a_at	turquoise
1554615_at	green
1554616_at	turquoise
1554618_at	pink
1554619_at	blue
1554621_at	grey
1554623_x_at	black
1554624_a_at	grey
1554625_at	turquoise
1554627_a_at	blue
1554628_at	brown
1554629_at	blue
1554631_at	brown
1554633_a_at	grey
1554634_at	grey
1554635_a_at	turquoise
1554636_at	salmon
1554637_a_at	pink
1554638_at	red
1554640_at	black
1554641_a_at	turquoise
1554642_at	grey
1554643_at	turquoise
1554646_at	grey
1554648_a_at	blue
1554649_at	turquoise
1554650_a_at	turquoise
1554652_s_at	green
1554655_a_at	green
1554657_a_at	turquoise
1554659_at	turquoise
1554660_a_at	cyan
1554661_s_at	cyan
1554662_at	turquoise
1554663_a_at	red
1554664_at	grey
1554665_at	grey
1554666_at	turquoise
1554667_s_at	blue
1554668_a_at	blue
1554670_at	pink
1554671_a_at	yellow
1554672_at	grey
1554675_a_at	turquoise
1554676_at	grey
1554677_s_at	yellow
1554678_s_at	blue
1554679_a_at	blue
1554680_s_at	turquoise
1554681_a_at	turquoise
1554683_a_at	turquoise
1554685_a_at	blue
1554686_at	grey
1554689_a_at	brown
1554690_a_at	grey60
1554691_a_at	brown
1554692_at	yellow
1554694_at	turquoise
1554696_s_at	blue
1554697_at	darkred
1554699_at	yellow
1554700_at	grey
1554701_a_at	black
1554702_at	turquoise
1554703_at	darkgreen
1554704_at	turquoise
1554705_at	grey60
1554706_at	grey
1554707_at	yellow
1554708_s_at	brown
1554710_at	turquoise
1554711_at	grey
1554712_a_at	grey
1554714_at	turquoise
1554715_at	yellow
1554716_s_at	magenta
1554717_a_at	violet
1554719_at	grey
1554721_a_at	grey
1554722_at	grey
1554723_x_at	grey
1554724_at	grey
1554725_at	grey
1554726_at	black
1554728_at	turquoise
1554730_at	grey
1554732_at	blue
1554733_at	pink
1554735_a_at	black
1554736_at	grey
1554737_at	grey
1554739_at	red
1554740_a_at	yellow
1554741_s_at	turquoise
1554742_at	midnightblue
1554743_x_at	brown
1554744_at	tan
1554745_at	turquoise
1554747_a_at	yellow
1554748_at	blue
1554749_s_at	turquoise
1554751_at	turquoise
1554752_a_at	turquoise
1554755_a_at	turquoise
1554757_a_at	yellow
1554758_a_at	yellow
1554759_at	turquoise
1554761_a_at	blue
1554762_a_at	turquoise
1554763_at	turquoise
1554764_a_at	grey
1554765_a_at	green
1554766_s_at	turquoise
1554767_s_at	yellow
1554768_a_at	blue
1554769_at	pink
1554770_x_at	pink
1554771_at	red
1554772_at	grey
1554773_at	turquoise
1554774_at	blue
1554776_at	grey
1554777_at	grey
1554778_at	grey
1554779_s_at	turquoise
1554780_a_at	grey
1554781_at	blue
1554782_at	turquoise
1554783_s_at	black
1554784_at	green
1554785_at	skyblue
1554786_at	grey
1554787_at	turquoise
1554789_a_at	brown
1554790_at	grey
1554791_a_at	brown
1554793_at	grey
1554794_a_at	yellow
1554795_a_at	blue
1554796_at	grey
1554797_at	grey
1554798_at	turquoise
1554800_at	turquoise
1554801_at	turquoise
1554803_s_at	turquoise
1554804_a_at	turquoise
1554805_at	turquoise
1554806_a_at	cyan
1554807_a_at	brown
1554808_at	grey
1554809_at	turquoise
1554810_at	salmon
1554812_at	turquoise
1554813_at	grey
1554814_at	green
1554816_at	grey
1554818_s_at	grey
1554819_a_at	turquoise
1554820_at	turquoise
1554821_a_at	grey
1554822_at	grey
1554824_at	blue
1554825_at	grey
1554826_at	turquoise
1554827_a_at	turquoise
1554828_at	turquoise
1554830_a_at	blue
1554831_x_at	grey
1554833_at	darkolivegreen
1554834_a_at	brown
1554835_a_at	yellow
1554836_at	black
1554837_a_at	green
1554839_at	grey
1554840_at	brown
1554841_at	blue
1554842_at	blue
1554844_at	turquoise
1554846_at	turquoise
1554847_at	turquoise
1554849_at	grey
1554850_at	grey
1554852_a_at	brown
1554853_at	turquoise
1554855_at	magenta
1554857_at	turquoise
1554860_at	turquoise
1554862_at	grey
1554863_s_at	turquoise
1554864_a_at	turquoise
1554865_at	grey
1554866_at	grey
1554867_a_at	grey
1554868_s_at	yellow
1554869_at	turquoise
1554871_at	brown
1554872_a_at	turquoise
1554873_at	salmon
1554874_at	turquoise
1554875_at	grey
1554876_a_at	turquoise
1554878_a_at	yellow
1554880_at	turquoise
1554882_at	brown
1554883_a_at	blue
1554884_at	grey
1554885_a_at	blue
1554886_a_at	turquoise
1554887_at	turquoise
1554889_at	red
1554890_a_at	yellow
1554891_at	turquoise
1554892_a_at	blue
1554894_a_at	brown
1554895_a_at	brown
1554897_s_at	brown
1554899_s_at	brown
1554901_at	turquoise
1554903_at	grey
1554905_x_at	turquoise
1554906_a_at	grey
1554907_a_at	grey
1554908_at	magenta
1554909_at	turquoise
1554910_at	red
1554911_at	turquoise
1554912_at	grey
1554914_at	turquoise
1554915_a_at	yellow
1554916_a_at	turquoise
1554918_a_at	yellow
1554919_s_at	lightcyan
1554920_at	grey
1554921_a_at	darkgrey
1554922_at	black
1554923_at	black
1554927_at	grey
1554929_at	yellow
1554930_a_at	blue
1554931_at	turquoise
1554932_at	turquoise
1554933_at	red
1554934_at	turquoise
1554937_x_at	turquoise
1554938_a_at	turquoise
1554940_a_at	magenta
1554941_at	yellow
1554942_a_at	turquoise
1554943_at	pink
1554945_x_at	pink
1554946_at	grey
1554947_at	grey
1554948_at	grey
1554949_at	turquoise
1554950_at	turquoise
1554951_at	turquoise
1554952_s_at	turquoise
1554953_a_at	yellow
1554954_at	turquoise
1554957_at	turquoise
1554958_at	black
1554960_at	grey
1554961_at	grey
1554962_a_at	turquoise
1554963_at	green
1554964_x_at	green
1554965_at	lightgreen
1554966_a_at	brown
1554967_at	turquoise
1554969_x_at	turquoise
1554970_at	turquoise
1554971_at	turquoise
1554972_at	yellow
1554973_a_at	salmon
1554974_at	black
1554976_a_at	turquoise
1554977_at	black
1554978_at	grey
1554980_a_at	lightsteelblue1
1554981_at	grey
1554982_a_at	yellow
1554983_at	yellow
1554984_a_at	turquoise
1554985_at	blue
1554986_a_at	yellow
1554987_at	grey
1554988_at	grey
1554989_at	grey
1554992_at	turquoise
1554994_at	blue
1554996_at	grey
1554997_a_at	lightcyan
1554999_at	grey
1555000_at	turquoise
1555001_at	grey
1555002_at	grey
1555003_at	turquoise
1555004_a_at	brown
1555006_at	turquoise
1555007_s_at	brown
1555009_a_at	turquoise
1555011_at	grey
1555014_x_at	yellow
1555015_a_at	grey
1555016_at	turquoise
1555018_at	tan
1555019_at	grey
1555020_a_at	turquoise
1555021_a_at	turquoise
1555022_at	brown
1555024_at	black
1555025_at	red
1555027_at	green
1555028_at	green
1555031_at	turquoise
1555032_at	grey
1555033_a_at	turquoise
1555034_at	turquoise
1555035_a_at	turquoise
1555037_a_at	yellow
1555038_at	grey
1555039_a_at	yellow
1555040_at	turquoise
1555041_a_at	pink
1555042_at	grey
1555043_at	turquoise
1555044_a_at	turquoise
1555046_at	brown
1555048_a_at	yellow
1555049_at	turquoise
1555051_at	turquoise
1555052_a_at	turquoise
1555053_at	grey
1555055_at	midnightblue
1555056_at	turquoise
1555057_at	brown
1555058_a_at	blue
1555059_at	grey
1555060_a_at	turquoise
1555062_s_at	black
1555063_at	turquoise
1555065_x_at	turquoise
1555068_at	pink
1555071_at	grey
1555073_at	turquoise
1555074_a_at	turquoise
1555076_at	turquoise
1555078_at	turquoise
1555079_at	grey
1555082_a_at	brown
1555083_at	turquoise
1555084_at	turquoise
1555085_at	turquoise
1555086_at	blue
1555088_x_at	turquoise
1555090_x_at	blue
1555091_at	grey
1555092_at	turquoise
1555095_at	blue
1555096_at	turquoise
1555097_a_at	brown
1555098_a_at	turquoise
1555099_at	turquoise
1555100_at	turquoise
1555102_at	grey
1555103_s_at	grey
1555105_a_at	cyan
1555106_a_at	yellow
1555107_a_at	red
1555108_at	grey
1555110_a_at	lightgreen
1555111_at	grey
1555112_a_at	blue
1555113_at	grey
1555114_at	blue
1555116_s_at	turquoise
1555117_at	grey
1555118_at	turquoise
1555120_at	brown
1555122_at	yellow
1555123_at	brown
1555124_at	turquoise
1555125_at	grey
1555127_at	brown
1555129_at	yellow
1555130_at	turquoise
1555131_a_at	brown
1555132_at	turquoise
1555133_at	grey
1555135_at	turquoise
1555136_at	brown
1555137_a_at	yellow
1555139_a_at	turquoise
1555140_a_at	grey
1555141_a_at	grey
1555142_at	grey
1555144_at	turquoise
1555145_at	grey
1555146_at	red
1555148_a_at	turquoise
1555151_s_at	turquoise
1555153_s_at	yellow
1555154_a_at	brown
1555155_at	turquoise
1555157_at	yellow
1555158_at	turquoise
1555159_at	turquoise
1555162_at	turquoise
1555163_at	grey
1555164_at	turquoise
1555165_a_at	green
1555166_a_at	turquoise
1555167_s_at	blue
1555168_a_at	turquoise
1555169_at	pink
1555171_at	turquoise
1555173_at	grey
1555174_at	turquoise
1555175_a_at	blue
1555176_at	grey
1555177_at	grey
1555179_at	grey
1555180_at	turquoise
1555181_a_at	turquoise
1555183_at	black
1555185_x_at	green
1555186_at	turquoise
1555187_at	green
1555188_at	turquoise
1555189_a_at	turquoise
1555191_a_at	turquoise
1555192_at	red
1555193_a_at	blue
1555194_at	grey
1555195_at	grey
1555196_at	turquoise
1555197_a_at	turquoise
1555198_x_at	turquoise
1555199_at	red
1555201_a_at	blue
1555202_a_at	yellow
1555203_s_at	blue
1555204_at	turquoise
1555205_at	turquoise
1555206_at	turquoise
1555209_at	turquoise
1555210_at	turquoise
1555212_at	turquoise
1555213_a_at	yellow
1555214_a_at	purple
1555215_a_at	turquoise
1555216_a_at	green
1555217_at	red
1555219_at	turquoise
1555220_a_at	turquoise
1555221_at	yellow
1555222_a_at	grey
1555224_at	red
1555225_at	blue
1555226_s_at	blue
1555227_a_at	yellow
1555229_a_at	brown
1555230_a_at	turquoise
1555231_a_at	brown
1555233_at	brown
1555234_a_at	turquoise
1555235_s_at	green
1555236_a_at	turquoise
1555237_at	turquoise
1555238_at	turquoise
1555240_s_at	cyan
1555241_at	green
1555243_x_at	blue
1555244_at	turquoise
1555245_s_at	turquoise
1555246_a_at	turquoise
1555247_a_at	yellow
1555248_a_at	turquoise
1555250_a_at	red
1555251_a_at	turquoise
1555252_a_at	turquoise
1555253_at	salmon
1555255_a_at	grey
1555256_at	turquoise
1555257_a_at	turquoise
1555259_at	pink
1555261_at	blue
1555262_a_at	red
1555263_at	grey
1555264_a_at	turquoise
1555265_at	turquoise
1555266_a_at	yellow
1555267_at	turquoise
1555268_a_at	blue
1555269_a_at	brown
1555270_a_at	blue
1555271_a_at	turquoise
1555272_at	lightyellow
1555273_at	turquoise
1555274_a_at	yellow
1555275_a_at	brown
1555277_a_at	turquoise
1555278_a_at	blue
1555279_at	yellow
1555281_x_at	yellow
1555282_a_at	blue
1555284_at	grey
1555286_at	turquoise
1555288_s_at	grey
1555289_at	turquoise
1555291_at	turquoise
1555292_at	blue
1555294_a_at	grey
1555298_a_at	turquoise
1555299_s_at	turquoise
1555300_a_at	grey
1555301_a_at	blue
1555303_at	red
1555304_a_at	turquoise
1555305_at	grey
1555306_a_at	turquoise
1555307_at	grey
1555308_at	turquoise
1555309_a_at	turquoise
1555310_a_at	blue
1555311_at	black
1555313_a_at	turquoise
1555314_at	grey
1555315_a_at	lightgreen
1555316_a_at	grey
1555317_at	grey
1555318_at	turquoise
1555319_at	grey
1555320_a_at	turquoise
1555321_at	grey
1555322_at	turquoise
1555323_at	turquoise
1555324_at	grey
1555325_s_at	blue
1555326_a_at	yellow
1555330_at	grey
1555332_at	turquoise
1555334_s_at	yellow
1555335_at	turquoise
1555336_a_at	grey
1555337_a_at	yellow
1555338_s_at	turquoise
1555339_at	turquoise
1555340_x_at	turquoise
1555341_at	grey
1555342_a_at	brown
1555343_at	turquoise
1555344_at	turquoise
1555345_at	grey
1555346_at	grey
1555347_at	grey
1555348_at	grey
1555349_a_at	brown
1555350_at	yellow
1555351_s_at	yellow
1555352_at	red
1555353_at	turquoise
1555355_a_at	black
1555356_a_at	grey
1555357_at	turquoise
1555358_a_at	grey
1555359_at	turquoise
1555360_a_at	yellow
1555363_s_at	yellow
1555364_at	turquoise
1555365_x_at	turquoise
1555366_at	turquoise
1555367_at	turquoise
1555368_x_at	turquoise
1555369_at	tan
1555370_a_at	brown
1555371_at	turquoise
1555372_at	black
1555373_at	blue
1555374_at	turquoise
1555375_at	turquoise
1555377_at	turquoise
1555378_at	yellow
1555379_at	turquoise
1555380_at	turquoise
1555382_at	midnightblue
1555383_a_at	yellow
1555384_a_at	yellow
1555385_at	grey
1555387_at	grey
1555388_s_at	skyblue
1555390_at	blue
1555391_a_at	grey
1555392_at	red
1555393_s_at	turquoise
1555394_at	black
1555395_at	turquoise
1555396_s_at	turquoise
1555397_at	grey
1555399_a_at	grey
1555400_at	grey
1555401_at	turquoise
1555403_a_at	blue
1555404_a_at	black
1555405_at	turquoise
1555407_s_at	salmon
1555408_at	saddlebrown
1555409_a_at	grey
1555410_at	turquoise
1555411_a_at	pink
1555412_at	green
1555413_s_at	turquoise
1555415_at	turquoise
1555416_a_at	yellow
1555417_a_at	grey
1555419_a_at	yellow
1555420_a_at	blue
1555421_at	grey
1555423_at	grey
1555425_x_at	blue
1555426_a_at	black
1555427_s_at	blue
1555429_at	turquoise
1555430_at	yellow
1555431_a_at	turquoise
1555433_at	grey
1555434_a_at	yellow
1555435_at	grey
1555436_a_at	red
1555437_at	turquoise
1555439_at	red
1555441_at	grey
1555443_at	turquoise
1555444_a_at	grey
1555445_at	turquoise
1555446_s_at	red
1555447_at	turquoise
1555448_at	yellow
1555450_a_at	blue
1555452_at	turquoise
1555454_at	magenta
1555456_at	green
1555457_at	black
1555460_a_at	blue
1555461_at	turquoise
1555462_at	grey
